user_id,behavior_cluster,final_label,threat_label,avg_after_hours_ratio,avg_unique_pcs,composite_risk_score,combined_threat_score,silhouette_score
EAM1432,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1863346185883971,0.28238349132205565,0.36426957610734234
EAM3642,3,0,Benign / Stable,0.0028091987318767,0.0,0.0601568519167023,0.08565852132206081,0.08981728325617686
EAP1555,3,0,Benign / Stable,0.0069159813896985,0.0,0.062199734171494,0.06230251187590844,0.23760468018350142
EBC3242,2,0,Benign / Stable,0.0028091987318767,0.0,0.1664108132518916,0.2624743749767719,0.1619973594358727
EBD2562,0,0,Benign / Stable,0.0528129525101728,0.0720000000256853,0.17368870603195,0.25354368339248484,0.21275246852669594
EBH1882,3,0,Benign / Stable,0.0022715246926338,0.0,0.079293967356573,0.07776775927788364,0.2632470470345817
EBS2201,2,0,Benign / Stable,0.0018423115574851,0.0933333332859377,0.1754891794941703,0.2642783237047153,0.18916400973544858
ECA0976,2,0,Benign / Stable,0.0022962145366311,0.0,0.1934774274910228,0.23448954078898787,0.1806987493015051
ECA1221,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.178181718697219,0.26317560009914687,0.3743163073824993
ECB1341,1,0,Negligent / Overworked,0.0,0.0,0.1145328468778949,0.17864188106563172,0.2255478343086808
ECB1683,0,0,Benign / Stable,0.1348507183380893,0.0130303030713398,0.1927431358398686,0.1640491968538315,0.09089218466018466
ECM3591,3,0,Benign / Stable,0.0,0.0,0.078766950923464,0.0854605174613299,0.21094204081096204
ECS3353,0,0,Benign / Stable,0.0017802122395945,0.1013333333015324,0.1528236530820078,0.2526427754731055,0.21412062391690284
EDF2361,0,0,Negligent / Overworked,0.0528129525101728,0.0426666666351715,0.2062471864213653,0.28436453085582947,0.23684160234255358
EDJ1970,3,0,Benign / Stable,0.0068356054102469,0.0,0.1371596383412987,0.1361830769263775,0.2816841413020578
EDP1880,2,0,Benign / Stable,0.0022715246926338,0.0,0.2120498301043746,0.26029278152018254,0.1917882288816977
EDV1427,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1783682188086919,0.2459205083394002,0.4078650603472957
EEC3193,0,0,Benign / Stable,0.0014982388694762,0.0213333333749191,0.1954547728233381,0.26086916219854084,0.2795636235308457
EEH0965,1,0,Negligent / Overworked,0.0,0.0,0.1492799587505408,0.21152137507370714,0.3099442157709625
EFC1153,3,0,Benign / Stable,0.0026406483067957,0.0,0.1682552327357789,0.18286114118615476,0.12745796522408018
EFJ1685,2,0,Benign / Stable,0.0028091987318767,0.0,0.1519954038904379,0.22673187011937315,0.1652377132148298
EGB3624,2,0,Benign / Stable,0.0023647588303555,0.0,0.1665562469033295,0.24970740378702483,0.10255742812081718
EGC0931,0,0,Benign / Stable,0.0013121225923606,0.0800000000412799,0.1655330054366063,0.23979024425065018,0.23969032954743996
EGG3374,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.2310910078189638,0.30418009173822425,0.22719982487439214
EGP2104,3,0,Benign / Stable,0.0546991298721698,0.0,0.1834700605307244,0.15031290254150684,0.27206086885007746
EHB0942,3,0,Benign / Stable,0.0505897265300238,0.0,0.0608791712129264,0.09501919661162354,0.06925877198016324
EHD0024,1,0,Negligent / Overworked,0.0,0.0,0.2336657948551103,0.29623584988080215,0.23691374106393243
EHV1237,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1593871071853883,0.25540903113810404,0.2952312324326151
EHW2450,2,0,Negligent / Overworked,0.0022715246926338,0.0,0.2269839476783414,0.2750839208266124,0.15595021764244804
EIF1865,2,0,Negligent / Overworked,0.0022715246926338,0.0,0.226259285276827,0.30000455142959476,0.13409475948241723
EIH0064,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1389255187061306,0.20765729709641242,0.31029284631671
EIR1046,3,1,Malicious Insider,0.7597536312380266,0.8001185185034606,0.4745331452875357,0.4483594832451673,0.05679522627965271
EIY2749,0,0,Benign / Stable,0.0023163579248078,0.0,0.169742146890985,0.16458065539065284,0.21197732432694197
EJB1263,2,0,Benign / Stable,0.0040319568971643,0.0,0.0973986578121852,0.13743867789024405,0.0555865385083117
EJG0833,1,0,Negligent / Overworked,0.0033710402950176,0.0,0.1110630615539853,0.19408594894284698,0.13294383632581463
EJG1655,3,0,Benign / Stable,0.0026188244104735,0.0,0.0349575595803983,0.025445802407364798,0.208387913465473
EJH2799,0,0,Benign / Stable,0.0018211371548517,0.0160000000311893,0.2024673699965058,0.2005312689861091,0.2635900528171933
EJL1075,0,0,Benign / Stable,0.0528129525101728,0.0160000000311893,0.1251748828469155,0.09757617040730343,0.08467046557210699
EJM2690,3,0,Benign / Stable,0.0019204710829501,0.0,0.1090445335176137,0.09434440720230114,0.23706689434624398
EJP2315,2,0,Benign / Stable,0.0040319568971643,0.0,0.1442732266222662,0.2470328872821226,0.1528618105270543
EJP2975,2,0,Benign / Stable,0.0085960989306152,0.0276049382999346,0.1728345641337243,0.25983037187686303,-0.07624112071140889
EJS1338,0,0,Benign / Stable,0.0013541784441806,0.0826666667131448,0.2031438974556167,0.25318163036977825,0.2884801224977636
EKB0825,3,0,Benign / Stable,0.0050298040277015,0.0,0.1291542426994959,0.10473287916328947,0.3648950164313708
EKB3828,3,0,Benign / Stable,0.0528129525101728,0.0,0.1089304414628859,0.11599653125616463,0.21646702679997815
EKC3706,1,0,Negligent / Overworked,0.0,0.0846349206197118,0.1500812697808838,0.24187702303520311,0.2603843422474489
EKH0934,2,0,Negligent / Overworked,0.0016634010267827,0.0,0.2261478189318318,0.2829059260801967,0.13510145313675773
EKH2084,3,0,Benign / Stable,0.0,0.0273015872892834,0.1081229218650353,0.12732811704836108,0.02994161710045299
EKK0503,3,0,Benign / Stable,0.0040319568971643,0.0,0.1585249630711326,0.1422187551565729,0.2597412009898445
EKM0863,1,0,Negligent / Overworked,0.0,0.0,0.1925241763579584,0.26312834418293785,0.3239970888945894
EKN3760,3,0,Benign / Stable,0.0528129525101728,0.0,0.1662443076319217,0.1448637137743218,0.24844147518206172
EKS3724,2,0,Benign / Stable,0.1305540064664272,0.0,0.1649717153411029,0.20494303856211402,0.09450958108036785
EKV3321,2,0,Benign / Stable,0.0028091987318767,0.0,0.1076982516039868,0.17020705447490364,0.14811699240110832
ELB0033,3,0,Benign / Stable,0.0463275218492685,0.0252266666653885,0.1641277200339402,0.1485221759116304,0.2085995423176039
ELB3697,3,0,Benign / Stable,0.0,0.0163809523965033,0.1539200912141227,0.13816293711552607,0.22135230802137607
ELC1833,3,0,Benign / Stable,0.0050298040277015,0.0,0.136871005705192,0.10163190066802257,0.3553091187541488
ELR1140,3,0,Benign / Stable,0.0016504043401384,0.0,0.0720924656865527,0.0726734414616455,0.2697174803865082
ELW1413,0,0,Benign / Stable,0.2665330770182946,0.0722898551136706,0.2636697161551646,0.25180726831949596,0.13263761133273366
EMC2757,2,0,Benign / Stable,0.0022715246926338,0.0,0.1862121065773595,0.22511761284800377,0.19503872907679362
EMC3609,1,0,Negligent / Overworked,0.0,0.0,0.176982268843718,0.2735105417919575,0.30754293532894866
EMH1957,2,0,Benign / Stable,0.0026188244104735,0.0,0.1862637818829512,0.22951708582627506,0.24646537891361298
EMK3809,0,1,Malicious Insider,0.1630626031001682,0.0198461538363278,0.2964198780755122,0.39557635850636214,0.15364845687483983
EMO0159,3,0,Benign / Stable,0.0026406483067957,0.0,0.1238190626868333,0.12603573577268018,0.27669021657322285
EMO2120,3,0,Benign / Stable,0.0022715246926338,0.0,0.0343152168949804,0.0462566894299195,0.18816068849529485
EMR3880,2,0,Negligent / Overworked,0.1406403164336884,0.0,0.2523423017494993,0.30699834872102166,0.16885487973523794
EMS1736,1,0,Negligent / Overworked,0.0026406483067957,0.0,0.1184556914422949,0.18613630015029808,0.16501624464358525
ENM2269,0,0,Benign / Stable,0.0024936606179872,0.0559999999944959,0.1542859420796683,0.14952509201848826,0.2246086205070995
ENR1304,3,0,Benign / Stable,0.0018861773619969,0.0,0.1288481684818656,0.09546869857710054,0.3518334570738174
ENS1748,2,0,Benign / Stable,0.0040945808061111,0.0,0.1666662931130677,0.21156067166210107,0.07525650035858242
EPC3889,3,0,Benign / Stable,0.0022715246926338,0.0,0.1442378715379199,0.11487590074155019,0.35621169066136066
EPH2834,2,0,Negligent / Overworked,0.1278807949078768,0.0050962962450751,0.1922685005810243,0.27039258092930174,0.2619437931134387
EPI3052,0,1,Malicious Insider,0.8590977854556612,0.8740148147450498,0.6685864097865024,0.7811149297295207,0.0794788375434582
EPM3878,2,0,Benign / Stable,0.0028091987318767,0.0,0.1554333990533533,0.24193075446911122,0.18235957289125135
EPW3971,1,0,Negligent / Overworked,0.0036015378838733,0.0,0.186576851511298,0.2509866370506117,0.07072512950097862
EQT0195,2,0,Benign / Stable,0.0016766020995528,0.0,0.150796585547605,0.23417550170079476,0.1619149743533128
ERA0725,3,0,Benign / Stable,0.0528129525101728,0.0026666666718648,0.0903372058869426,0.12286987341080975,0.021620805579150318
ERC1840,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1282955448396179,0.16579198877313153,0.0823765430686359
ERD1235,3,0,Benign / Stable,0.0045924313442193,0.0293333332758471,0.0831018270378621,0.05977371149482498,0.30216250879251694
ERF2472,1,0,Negligent / Overworked,0.0528129525101728,0.0640000000100906,0.1901399588548574,0.2693961306886586,0.3350644827622337
ERG3905,3,0,Benign / Stable,0.0528129525101728,0.0213333333749191,0.1439041282284122,0.11426315848808888,0.3095052484700589
ERH0815,0,0,Benign / Stable,0.0024450439715289,0.031999999947712,0.1773250366528652,0.23094797629690852,0.2646743995456039
ERO2454,2,0,Benign / Stable,0.0022715246926338,0.0,0.1932573310275598,0.24705213146138613,0.22029659405269467
ESB2629,1,0,Negligent / Overworked,0.0016504043401384,0.0,0.2102130255158251,0.3098874187087477,0.11882475997180769
ESB2888,3,0,Benign / Stable,0.0528129525101728,0.0,0.1090993487541805,0.12960551168322795,0.12338489703521914
ESH1283,3,0,Benign / Stable,0.0015089418895975,0.1119999999889919,0.1730099610607315,0.18587840058608515,0.014543553977335243
ESH2077,0,0,Benign / Stable,0.001576505129918,0.0186666667030542,0.1932998027611797,0.25496650943661836,0.3519290811239982
ESN2683,2,0,Benign / Stable,0.0026188244104735,0.0,0.114893151171055,0.18370556466859359,0.2266946529448504
ESS3318,0,0,Negligent / Overworked,0.0019929418612469,0.0959999999578026,0.2273424948491846,0.2702087523500419,0.2913367015237742
ESS3341,0,0,Benign / Stable,0.0014273781996594,0.1119999999889919,0.1916836702901425,0.2538338969314097,0.30721516465556037
ETA0791,1,0,Negligent / Overworked,0.0546991298721698,0.0,0.1748251444290935,0.27395137836978056,0.3501491289377552
ETB0828,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.122633376179329,0.21089112278793537,0.2112972343680147
ETB0950,3,0,Benign / Stable,0.0,0.0054603175037233,0.1891684760493304,0.16713771233305644,0.2477393097100565
ETG2821,0,0,Benign / Stable,0.0018086627883067,0.0160000000311893,0.2021153855243886,0.17846840532378652,0.17090414545008487
ETM2542,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.187843611628252,0.21460840120350194,0.06824808658757556
EUC1051,2,1,Malicious Insider,0.929315606403836,0.8078787877857341,0.8128849355873853,0.9269878949507193,0.04089149135290421
EUH0257,1,0,Negligent / Overworked,0.0546991298721698,0.0,0.1774824551532568,0.28746223558615364,0.31193205346435215
EUV1842,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1717601140890469,0.25975503499168523,0.36211557225252655
EVF1722,2,0,Benign / Stable,0.0040319568971643,0.0,0.1632211306705923,0.2517803853071274,0.1463604816080838
EVO1522,2,0,Benign / Stable,0.0022962145366311,0.0,0.1328378787267579,0.21751818557070013,0.18218547326266368
EWA1486,2,0,Benign / Stable,0.0024005877182092,0.0,0.1030065296215283,0.18797754183577806,0.047451109041324886
EYD2871,0,0,Negligent / Overworked,0.0436425399208286,0.0136507936446417,0.2648475248308279,0.30139914911342075,0.27693665082246544
EZB3892,0,0,Benign / Stable,0.0016401532404508,0.0,0.148633814739374,0.22801113026223307,0.2736266780687009
EZP3568,3,0,Benign / Stable,0.0016634010267827,0.0,0.1947952744293223,0.19271719851219388,0.15503864897460845
FAD3114,3,0,Benign / Stable,0.0022715246926338,0.0,0.172491435073129,0.16438977334049468,0.18824535202949555
FAH1566,1,0,Negligent / Overworked,0.0069159813896985,0.0,0.1831868349551422,0.2490603544507867,0.3312094098252761
FAH1851,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.2474890185946577,0.3011751786108837,0.27241465632051265
FAJ0523,0,0,Negligent / Overworked,0.0750716621472995,0.0,0.1874667981472609,0.27323018549171185,0.2652387750435054
FAJ3101,0,0,Benign / Stable,0.0015382417762102,0.0,0.1270344738418697,0.2171999522655806,0.2586197488000168
FAL1867,0,0,Benign / Stable,0.0011177354900208,0.0,0.1868383586736122,0.18504967176627235,0.24208797682543007
FAP0199,2,0,Benign / Stable,0.0027554588065315,0.0426666666351715,0.1688429437107274,0.22147357268889925,0.19387081114588628
FAR2869,1,0,Negligent / Overworked,0.0026406483067957,0.0,0.2083624413865584,0.2578778789306332,0.22446686160778812
FAW1969,1,0,Negligent / Overworked,0.0539610597784884,0.0293333332758471,0.1294194645287103,0.18606865882599463,0.2135798564045908
FBD2277,2,0,Benign / Stable,0.0040319568971643,0.0,0.1370654254999308,0.23357601376446008,0.1602185575778395
FBM2755,2,0,Benign / Stable,0.0022715246926338,0.0,0.2271794611456301,0.26667749298737364,0.20314239709684642
FBM3728,2,0,Benign / Stable,0.0026188244104735,0.0,0.1560121326924281,0.2211787112325289,0.22250656775266797
FBY1064,3,0,Benign / Stable,0.0528129525101728,0.0,0.1895147600519771,0.18736724817404923,0.1730652440334335
FCB0563,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.2319437834466664,0.27512188523854725,0.20314039158128966
FCE0695,2,0,Benign / Stable,0.0022715246926338,0.0,0.1219754567199486,0.19701793551178698,0.22546879991189855
FCK3307,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.1602652839538076,0.23305926532392265,0.3357071504979561
FCM2190,0,0,Benign / Stable,0.0014772847496672,0.0186666667030542,0.1306443546286466,0.19799411751577806,0.26271459877355663
FCM3792,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1493563224083696,0.22701901451579032,0.35645904063854467
FCM3926,0,0,Benign / Stable,0.0022237028811092,0.0,0.1109446980193235,0.10156800681427224,0.1743088134606664
FCS1128,3,0,Benign / Stable,0.0,0.0655238094713468,0.1350826367918388,0.10367162639140996,0.335736439366098
FCS2824,2,0,Benign / Stable,0.0012362317528921,0.0833939393584413,0.2110181043635784,0.2678722616396617,0.17169958947929403
FCY1157,1,0,Negligent / Overworked,0.0546991298721698,0.0,0.166823001222025,0.25542642041748015,0.31536965792061034
FCY1819,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1593409300145492,0.22334301167656,0.2813487129457645
FDD1052,2,1,Malicious Insider,0.7718374454190541,0.8346666665737101,0.6441868602399979,0.8027734280579077,-0.013221798942608378
FDD3893,0,0,Benign / Stable,0.0757767670298454,0.0364848484621514,0.1934858181904898,0.16981856941317136,0.14000115856788167
FDF3743,1,0,Negligent / Overworked,0.0027796286013865,0.0959999999578026,0.1611916241814839,0.2415167564721157,0.2353429927240176
FDH0299,3,0,Benign / Stable,0.0546991298721698,0.0,0.2127202642475217,0.2315338981541014,0.0047783669291530115
FDM1933,2,0,Benign / Stable,0.0022715246926338,0.0,0.1329003122114044,0.21744791147980272,0.1894680899481645
FDS0810,3,0,Benign / Stable,0.002063005425173,0.0,0.0641899749753883,0.0670358216717528,0.2254798927551632
FDT0213,2,0,Benign / Stable,0.0020792495802607,0.0,0.155031750836309,0.23286406900406695,0.1356861394979193
FDV1224,1,0,Negligent / Overworked,0.0458382305479178,0.0,0.168494432834692,0.24653520357871722,0.31808469645152104
FES3442,1,0,Negligent / Overworked,0.0018023472570193,0.0,0.2461937059179158,0.2797424346221526,0.1681260848737121
FFP2270,2,0,Benign / Stable,0.0024972691685861,0.0182424242310757,0.1120151068442922,0.1772687709737036,0.109185117758743
FFP3169,3,0,Benign / Stable,0.0018023472570193,0.0,0.1843704939564939,0.16415485302107394,0.23361997682376862
FGC0114,0,0,Benign / Stable,0.0019360248671239,0.0314771241904051,0.2218372967672408,0.21368864920679492,0.1636717778840345
FGG3666,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.1634406002913882,0.2521047624470992,0.2503666366100332
FGH1958,2,0,Benign / Stable,0.0026188244104735,0.0,0.1267095571140137,0.17074658717162597,0.19732159709219915
FGK1026,3,0,Benign / Stable,0.0528129525101728,0.0,0.1829726007574315,0.1753496520527801,0.2150022200871773
FGN0375,1,0,Opportunistic / Suspicious,0.0026406483067957,0.0,0.2713262881213277,0.3273713248319613,0.16979774054273902
FGS3275,3,0,Benign / Stable,0.0528129525101728,0.0,0.1849790708510102,0.18851729686197619,0.12327602170091126
FHA3387,0,0,Negligent / Overworked,0.0060097855398864,0.0100584795034903,0.2183440225321991,0.2725768199818602,0.12732124948513604
FHM2067,1,0,Negligent / Overworked,0.0528129525101728,0.0853333333850097,0.1538350951363451,0.21385664651805927,0.29761464022537804
FJA1848,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1703741670088531,0.2395927470260898,0.37222805637152706
FJC2198,2,0,Benign / Stable,0.0022715246926338,0.0,0.1634422197256448,0.21758471935419332,0.2150864308897688
FJO1828,1,0,Negligent / Overworked,0.1133202569058205,0.0458666666643427,0.2381575454022629,0.30094580597826026,0.3040982897396132
FKA0393,2,0,Benign / Stable,0.0022715246926338,0.0,0.100720777097296,0.1353716469889925,0.04713034058619123
FKD2779,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1879552377691784,0.26360781282332335,0.37051636855612996
FKH0804,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.2106663263033986,0.275278105485032,0.37304594169473776
FKJ1521,3,0,Benign / Stable,0.0022962145366311,0.0,0.1503960737731953,0.12761852416972896,0.29691272026784743
FKM1622,3,0,Benign / Stable,0.0,0.0,0.1084713194460528,0.13608492677270964,-0.01718740989715631
FKR3316,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.1635767314238818,0.26122828551108895,0.24991488955306282
FKS0094,1,0,Negligent / Overworked,0.0541671309543534,0.0,0.2435501021621011,0.2965066637710913,0.3086204029325874
FLS0231,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1294828186141913,0.19043209684321266,0.19406963978479974
FMC1002,3,0,Benign / Stable,0.0040319568971643,0.0,0.1798609398762009,0.19521165281849334,0.035809691383960875
FMN0013,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.1200848225872063,0.1667133125078954,0.17794561886994434
FMS3285,1,0,Opportunistic / Suspicious,0.0528129525101728,0.0,0.2701078608771535,0.32049694268777956,0.2902055174865118
FMT2152,3,0,Benign / Stable,0.0022715246926338,0.0,0.086645220577099,0.08270563578075381,0.22470390777373161
FNM1482,2,0,Benign / Stable,0.0022962145366311,0.0,0.1518153819852777,0.22232968419242854,0.2213593268550931
FNM2124,0,0,Negligent / Overworked,0.0013094110697583,0.0,0.2113033783307854,0.2937078742493817,0.2661623969401272
FNR0635,3,0,Benign / Stable,0.0018023472570193,0.0,0.1509456384650381,0.12794636882794275,0.22466322820061635
FPL3129,2,0,Benign / Stable,0.0021823532969018,0.0,0.0895035223779692,0.12317117784172384,0.06791601470352973
FPM2074,1,0,Negligent / Overworked,0.0,0.0,0.1586783323986684,0.24364961462971302,0.33698579345257673
FPV3755,3,0,Benign / Stable,0.0032007843812646,0.0666666666819555,0.1165863867283426,0.12126007251135679,0.15599337713264338
FQG2974,1,0,Negligent / Overworked,0.0,0.0,0.1623074133522622,0.2504508144530892,0.2771916106419672
FQL3629,3,0,Benign / Stable,0.0022962145366311,0.0,0.161320929264651,0.14804850013774462,0.22424082350197364
FRB3653,0,0,Benign / Stable,0.0017604322045304,0.0266666667186489,0.1552876582348827,0.25450046219259626,0.2490479209279267
FRG1576,3,0,Benign / Stable,0.0037952618667827,0.0826666667131448,0.1910107701397127,0.18620674712095636,0.12507217373015425
FRM3431,1,0,Negligent / Overworked,0.0018023472570193,0.0,0.2195113916366357,0.28247234499240786,0.31874115125528857
FSM0056,0,0,Benign / Stable,0.0015089418895975,0.0106666666874595,0.1704857056318361,0.16925054586660676,0.247714430471429
FSP0703,2,0,Negligent / Overworked,0.0016003933261107,0.0,0.1785294501539317,0.2748908093525713,0.15757908458574546
FTF1665,3,0,Benign / Stable,0.0026188244104735,0.0,0.083660424165279,0.06394523958864705,0.2192812366276284
FTS0246,0,0,Benign / Stable,0.1032253150311795,0.0130303030713398,0.2152964228101338,0.21728664234213582,0.2098284536947102
FVK1623,1,0,Negligent / Overworked,0.0022962145366311,0.0,0.1584161091934002,0.26096144284574163,0.079374496857598
FVR0881,0,0,Benign / Stable,0.0072093867571202,0.0713481481190517,0.1701113896214442,0.23506796610749128,0.22042664353954297
FXD3105,2,0,Benign / Stable,0.0013121225923606,0.1013333333015324,0.1663388677231618,0.22378011721293495,0.13395452536541083
FYP1187,0,1,Malicious Insider,0.1797840929007975,0.0,0.2876344348908314,0.40915829969825424,0.16229546869798253
FZB3046,2,1,Malicious Insider,0.728262509615771,0.8104848484229353,0.5996209662661506,0.642446832565103,0.035858699716162484
FZS0969,2,0,Benign / Stable,0.0022715246926338,0.0,0.1936887232281411,0.23474114261726203,0.1905156395524678
FZW2101,3,0,Benign / Stable,0.0018023472570193,0.0,0.0902038284367605,0.11516848765345851,0.02875201624809728
GAA3681,1,0,Negligent / Overworked,0.0,0.0,0.1661657948551103,0.24890032520545577,0.3036641584234707
GAB1206,1,0,Negligent / Overworked,0.0039120708086376,0.0,0.1040622014029422,0.17646433629237404,0.21032767596243795
GAB1885,3,0,Benign / Stable,0.0022962145366311,0.0,0.0385024228256214,0.02796411802428176,0.2505090052973579
GAB3758,1,0,Negligent / Overworked,0.1475145553636266,0.020848484868277,0.1993543870362974,0.2643335516530487,0.2932915915910263
GAC2529,1,0,Negligent / Overworked,0.0020312665307924,0.0,0.1325475959204188,0.22140188238146996,0.1899564879168323
GAF2480,0,0,Benign / Stable,0.0449354047982245,0.0,0.0996362733208486,0.10227543298459645,0.16151849336297552
GAH0525,0,0,Benign / Stable,0.0037977576484745,0.0596266666636455,0.0587532423535428,0.04339868780823367,0.04631704323528011
GAH1760,2,1,Malicious Insider,0.9149275316856916,0.7759999999073492,0.6708902750790342,0.7614115840147924,-0.008004270234040652
GAN1584,0,0,Opportunistic / Suspicious,0.1170426573897106,0.0473623188082669,0.2290005316347442,0.326793176158535,0.22277005284286924
GAP0715,2,0,Benign / Stable,0.0016003933261107,0.0773333333694151,0.2330847024106631,0.25780648798350037,0.1775483584529473
GAW0808,2,0,Benign / Stable,0.0028091987318767,0.0,0.1631370223875898,0.23880136485041686,0.20858095264944496
GBB3816,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1680181445997894,0.2525137719938488,0.37316001705814317
GBC0907,1,0,Negligent / Overworked,0.0569206253831203,0.0559999999944959,0.2106848649614846,0.28366560009279757,0.26638506207129004
GBH1126,1,0,Negligent / Overworked,0.0,0.0,0.1810451407178185,0.27635969989342796,0.2615728217754534
GBJ3604,1,0,Negligent / Overworked,0.0,0.0,0.1624157948551103,0.24627057383460318,0.2918865617442457
GCB0201,2,0,Benign / Stable,0.0022715246926338,0.0,0.1526236119262261,0.1973844763975115,0.19483039683624911
GCD1189,3,0,Benign / Stable,0.0,0.0,0.2031471326282961,0.1897092183267229,0.19728952553486687
GCH0735,2,0,Benign / Stable,0.0022715246926338,0.0,0.1405171846726453,0.22296012053397524,0.19179613897974698
GCK2071,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.2313144148941293,0.305774747766977,0.33766380138558655
GCL1782,2,0,Negligent / Overworked,0.002063005425173,0.0,0.2458753381189809,0.2967366327634792,0.11035395126639254
GCM0813,2,0,Benign / Stable,0.0028091987318767,0.0,0.2234227478711332,0.26825143153535014,0.14840251284966408
GCN1743,1,0,Negligent / Overworked,0.0048187753528072,0.0310555555157598,0.1739440664566157,0.27672285831676313,0.2218197395743057
GCP2425,2,1,Malicious Insider,0.9223087140653792,0.8586666666204943,0.6958127823253734,0.8008901520203066,0.03530728138520954
GCR2597,3,0,Benign / Stable,0.0528129525101728,0.0,0.203660514551821,0.18848834429767347,0.2275640282493676
GCS2218,3,0,Benign / Stable,0.0019089028282295,0.0,0.0711446772305358,0.08904518258308841,0.04484031481070573
GCT3750,1,0,Negligent / Overworked,0.0050298040277015,0.0,0.2023067306325452,0.2372103034369726,0.1400146186614023
GDB2960,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.2213952558225294,0.25661721675536187,0.16767579513639652
GDG2354,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1529071522228517,0.20714517493680487,0.24937653195591758
GDH0108,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1632774301260221,0.20871767128766588,0.1993510536025988
GDH2500,0,0,Benign / Stable,0.2137987904569874,0.0655238094713468,0.2432093806300744,0.2317215819281389,0.06585649727945042
GDH3546,1,0,Negligent / Overworked,0.0018023472570193,0.0,0.1794367276656835,0.2075259766569611,0.0634103032054159
GDM3835,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.191651707583301,0.2924592915317765,0.3455895875198231
GDM3960,0,0,Benign / Stable,0.0040734654483585,0.0745333333295569,0.173134562113691,0.16667524338992143,0.06128625032720863
GDP1856,2,0,Benign / Stable,0.0022715246926338,0.0,0.1220392053351709,0.19715577531858733,0.2098141702715455
GDR1066,1,0,Opportunistic / Suspicious,0.0528129525101728,0.0,0.2639503369714253,0.36235030576673555,0.27247385405027713
GDS3165,1,0,Negligent / Overworked,0.0026406483067957,0.0,0.1373264242433255,0.1951315228572553,0.15811148754871995
GDY2724,0,0,Benign / Stable,0.1342755507995459,0.0755757575615041,0.213067406005493,0.16215712810052205,0.06286270932170866
GEB3079,1,0,Negligent / Overworked,0.0528129525101728,0.0,0.1566092965084502,0.23174438797169283,0.28080990741596695
GEB3975,3,0,Benign / Stable,0.0024951004046956,0.0,0.1360343118266825,0.1048846145451175,0.316906905862693
GEG2093,3,0,Benign / Stable,0.0057825286066031,0.014333333332607,0.1512488740191991,0.13286327072062665,0.3120509167260368
GEH0420,2,0,Negligent / Overworked,0.0024005877182092,0.0,0.1846209236891068,0.28364846637749397,0.030739593035989037
GEH3406,0,0,Benign / Stable,0.0528129525101728,0.0186666667030542,0.1982674814982325,0.2617330647577332,0.21073870734800093
GEK3441,1,0,Negligent / Overworked,0.0018023472570193,0.0,0.1518849379013944,0.23486339699054576,0.2926373326310881
GER1997,1,0,Opportunistic / Suspicious,0.1276655445240061,0.0124637680953684,0.2516587082072998,0.3545622394290947,0.13361545755929477
GES2626,2,0,Negligent / Overworked,0.0043622902956052,0.0,0.2446657546852585,0.2752888157730132,0.06270365677468864
GFB1385,0,0,Benign / Stable,0.0011801777224114,0.1013333333015324,0.1376913749399138,0.11136886102746718,0.16751833309948921
GFJ2582,3,0,Benign / Stable,0.0897820197214852,0.1066666666452622,0.1378697007168749,0.14592666071454707,0.13466406576987136
GFK3498,0,0,Opportunistic / Suspicious,0.0791394093260494,0.0703636364017682,0.2428478866355962,0.3419960530779937,0.15715789444561223
GFP2144,2,0,Benign / Stable,0.0022715246926338,0.0,0.170009285276827,0.2605582808668061,0.1792750057203808
GFV3163,1,0,Negligent / Overworked,0.0022962145366311,0.0,0.1402841774413958,0.22266157324428276,0.10067686531734639
GGB3663,1,0,Negligent / Overworked,0.0038643625449607,0.0,0.1336271674382189,0.20982288685624612,0.1908095896473524
