user_id,avg_daily_activities,avg_unique_activities,avg_after_hours_ratio,avg_unique_pcs,avg_logon_hour,avg_logoff_hour,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,role,department,team,business_unit,supervisor,neuroticism_afterhours_risk,openness_activity_risk,composite_risk_score,risk_rank
DGQ3744,0.07937049713818523,0.9767441801860528,0.0012140899225964988,0.01600000003118933,0.737256177061998,0.7955265523706071,0.7250000000000001,0.22500000000000003,0.75,0.07500000000000001,0.4473684210526315,42,15,71,0,171,0.0008234196663980846,0.7260653312685095,0.23913358067805185,510.0
DGS1079,0.13608479470008383,0.9767441801860528,0.05281295251017286,0.0,0.8641324538119453,0.8504950491984806,0.7250000000000001,0.65,0.2,0.4,0.3157894736842105,35,17,59,0,164,0.02964310793722048,0.7260653312685095,0.20095437861027632,1109.0
DHB2364,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.875,0.8,0.0,0.75,0.5,42,15,47,0,186,0.038289014434400366,0.849710982668783,0.1784892703855851,1581.0
DHC1989,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49009900986999316,0.925,1.0,0.525,0.0,0.2894736842105263,13,19,23,0,185,0.001511062695847445,0.8982658959641419,0.1360626534891112,2797.0
DHG0533,0.12002040005277265,1.0,0.0,0.038222222182063406,0.8216488144303955,0.800085353499004,0.17500000000000004,0.125,0.17500000000000004,0.2,0.6052631578947368,41,19,4,0,202,0.0,0.17976878601363896,0.18004060012816808,1542.0
DHG0962,0.1110103700313812,1.0,0.0,0.01365079364464171,0.8283878585432736,0.8060331264985917,0.9000000000000001,0.7250000000000001,0.675,0.7750000000000001,0.5526315789473684,31,12,6,0,226,0.0,0.9005780348080994,0.19435334009038624,1225.0
DHG1830,0.18986559414775134,0.9767441801860528,0.0024564169239515176,0.06400000001009067,0.7535395984348625,0.7622347950956867,1.0,1.0,0.875,0.675,0.3157894736842105,23,19,18,0,16,0.001378749186620276,0.9993278667167553,0.185668873198997,1411.0
DHK0367,0.010922206951175184,0.0,0.002640648306795729,0.005333333343729776,0.6948610283176446,0.7574257425217625,0.675,0.8,0.3500000000000001,0.22500000000000003,0.42105263157894735,1,0,0,0,38,0.001729181320680205,0.6554913294873468,0.13150136214098623,2888.0
DHL2219,0.10186064962760216,0.9767441801860528,0.001650404340138473,0.0,0.20571117283648502,0.36732673265176946,0.7000000000000001,0.9500000000000002,0.7000000000000001,0.7250000000000001,0.3421052631578947,38,13,64,0,141,0.000964944938157308,0.7012232827017484,0.12856817992206865,2952.0
DHM1476,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.4440594059068474,0.7250000000000001,0.3500000000000001,0.825,0.17500000000000004,0.42105263157894735,43,19,15,0,156,0.001487467794740521,0.7040462427827058,0.20429056802186366,1055.0
DHR2541,0.08328182801322243,0.0,0.002400587718209242,0.0,0.6608813288358122,0.7277227724347123,0.875,0.8500000000000001,0.65,0.3500000000000001,0.36842105263157887,42,19,37,0,183,0.0014596985091803443,0.849710982668783,0.1633410082336892,2023.0
DHS2419,0.15083731438428932,0.0,0.06365225048734226,0.08724637678224616,0.3566710571502603,0.3941325004954562,0.675,0.17500000000000004,0.7000000000000001,0.675,0.7368421052631579,33,22,74,0,14,0.059545068127685154,0.6554913294873468,0.2812460105063426,171.0
DIA0731,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8463372347081731,0.9004950492742231,0.625,0.55,0.65,0.825,0.5263157894736842,36,17,7,0,189,0.039524143933997495,0.6069364161919878,0.1798201113139852,1550.0
DIP3310,0.08132616257570385,0.0,0.0037723547239938986,0.0,0.7784177647432103,0.7955445543607048,0.5,0.4750000000000001,0.7000000000000001,0.32500000000000007,0.5263157894736842,38,13,88,0,198,0.002823153126761842,0.48554913295359026,0.16528901363574494,1962.0
DIR3921,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.443564356380149,0.9750000000000001,0.75,0.5750000000000001,0.525,0.42105263157894735,38,13,20,0,228,0.001487467794740521,0.946820809259501,0.18070675299338296,1529.0
DIW1749,0.00114387980562905,0.0,0.0020312665307924355,0.0,0.6544213262931715,0.7301980195632536,0.30000000000000004,0.275,0.30000000000000004,0.2,0.2894736842105263,33,22,58,0,190,0.0010926145655067766,0.2913294797721542,0.15334734348246695,2352.0
DJA0740,0.10407957769106202,0.8076922915384586,0.001488825752904382,0.019846153836327804,0.36107498916059605,0.44527452741270374,0.75,0.42500000000000004,0.25,0.125,0.5,5,17,29,0,9,0.0010793887593273984,0.7469986661011214,0.21648443614255186,852.0
DJC0073,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7193866491675843,0.7970297031427801,0.625,0.625,0.32500000000000007,0.25,0.3421052631578947,20,17,57,0,184,0.0029407845380247503,0.6069364161919878,0.14930765231417284,2452.0
DJF0760,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8534893804238063,0.8851485145525144,0.55,0.42500000000000004,0.42500000000000004,0.75,0.6052631578947368,34,17,57,0,110,0.043229532379678304,0.5341040462489492,0.18838633351166562,1352.0
DJF2329,0.1517301181581857,0.9767441801860528,0.002285559206605852,0.08000000004127998,0.3709513317265186,0.4425967596376418,0.7750000000000001,0.625,0.7000000000000001,0.825,0.2894736842105263,31,12,48,0,2,0.0012293973821733929,0.7757494286448066,0.204189201302663,1058.0
DJF2576,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.875,0.75,0.22500000000000003,0.8,0.42105263157894735,34,17,12,0,30,0.034583625935608986,0.849710982668783,0.18524819268582682,1424.0
DJF3394,0.08230399529446314,0.9767441801860528,0.05281295251017286,0.0,0.9381426450906585,0.9376237622617489,0.125,0.7750000000000001,0.25,0.45000000000000007,0.7631578947368421,42,15,62,0,116,0.05064030937726107,0.12985616348127002,0.08890532381935538,3398.0
DJH0971,0.15368578359570428,0.0,0.0013121225923606766,0.10933333331712712,0.368401419058619,0.41137575293881556,0.875,0.7250000000000001,0.8500000000000001,0.30000000000000004,0.3157894736842105,42,15,5,0,206,0.0007364747448845666,0.849710982668783,0.20316817386845287,1074.0
DJH1506,0.11457247492942618,0.0,0.11151467353514266,0.010666666687459539,0.3807894856217627,0.4166902404067641,0.825,0.4,0.9750000000000001,0.15000000000000002,0.3421052631578947,28,13,50,0,146,0.06519947082180498,0.8011560693734239,0.2693445108623201,225.0
DJP3230,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49009900986999316,0.275,0.6000000000000001,0.375,0.7250000000000001,0.5263157894736842,9,19,39,0,71,0.0021023480708604963,0.2670520231244746,0.1014988296381637,3306.0
DJR2389,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6895860422217572,0.7589108907988874,0.050000000000000044,0.5,0.65,0.65,0.36842105263157887,4,19,37,0,238,0.0016056683388541513,0.04855491329535902,0.08343611470961797,3430.0
DJS1127,0.1185743458663433,0.7777777917777726,0.14531836512600776,0.0,0.5707120299664266,0.5581207788029026,0.525,0.30000000000000004,0.22500000000000003,0.675,0.6842105263157895,23,19,76,0,132,0.12914456832622018,0.5237636479482517,0.2635092040189352,273.0
DJS1271,0.0744813335443888,0.0,0.001956034268840349,0.0,0.7415401172638092,0.7584158413731792,0.675,0.0,0.025000000000000022,0.45000000000000007,0.26315789473684215,23,19,76,0,4,0.0010064018262888963,0.6554913294873468,0.2601861883872282,296.0
DKB0260,0.0637251736800834,0.0,0.05281295251017286,0.08533333338500977,0.9232405913804236,0.935288901974782,0.8500000000000001,0.2,0.75,0.22500000000000003,0.5263157894736842,23,19,32,0,222,0.039524143933997495,0.8254335260211034,0.2830152052080217,165.0
DKE0797,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.55,0.55,0.17500000000000004,0.07500000000000001,0.6052631578947368,9,19,43,0,104,0.043229532379678304,0.5341040462489492,0.1696363335116656,1828.0
DKF2721,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.29747370811916296,0.41584158414741695,0.625,0.07500000000000001,0.025000000000000022,0.22500000000000003,0.5,9,19,26,0,92,0.0016468393327961693,0.6069364161919878,0.23100596834086712,640.0
DKM2980,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8079207920232134,0.25,0.55,0.275,0.45000000000000007,0.42105263157894735,42,15,55,0,195,0.0,0.2427745664767951,0.10480018791776793,3276.0
DKP0671,0.08132616257570385,0.0,0.0016250150413995113,0.0,0.6082627776233703,0.649009901123336,0.17500000000000004,0.675,0.32500000000000007,0.9500000000000002,0.8157894736842105,9,19,43,0,230,0.001634171346916449,0.16994219653375656,0.08717334189615221,3406.0
DKR0027,0.00114387980562905,0.0,0.05469912987216981,0.0,0.8797139145118167,0.9514851482013823,0.8,0.125,0.2,0.5,0.4736842105263158,1,18,0,0,211,0.03837723793973698,0.7768786127257443,0.2693036039356959,227.0
DKR0860,0.03339062981901342,0.0,0.20360303626127124,0.007644444482279356,0.6721574938852367,0.6706882782307444,0.8,0.375,0.25,0.5,0.3421052631578947,28,13,28,0,17,0.11904092910132726,0.7768786127257443,0.29076377571552486,148.0
DKS1509,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3140000252875553,0.4509900989776542,0.875,0.5,0.25,0.30000000000000004,0.36842105263157887,28,13,50,0,146,0.0013812201027034222,0.849710982668783,0.2036190294663678,1068.5
DKW1659,0.0021217124823415257,0.0,0.0026188244104735983,0.0,0.14873685408997808,0.3544554455130576,0.125,0.125,0.125,0.6000000000000001,0.4736842105263158,31,12,35,0,50,0.0018373827380856003,0.12138728323839756,0.1507985320083464,2423.0
DLC2903,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8159406157206986,0.857920792098956,0.17500000000000004,0.5,0.7250000000000001,1.0,0.36842105263157887,31,12,56,0,97,0.032113366936414735,0.16994219653375656,0.120288822965734,3099.0
DLG2673,0.0021217124823415257,0.0,0.0023647588303555207,0.0,0.4285037938622011,0.5475247521897755,0.7750000000000001,0.75,0.275,0.65,0.3421052631578947,22,11,52,0,150,0.0013826076694128252,0.7526011560780649,0.15157614152553242,2399.0
DLM0608,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6913740789546317,0.7594059407295461,0.925,0.675,0.15000000000000002,0.7000000000000001,0.3157894736842105,36,17,7,0,11,0.001482155410138666,0.8982658959641419,0.1846180595241923,1438.0
DLM1680,0.17226460521008402,0.9767441801860528,0.016501524910123414,0.09599999995780266,0.37792662687322065,0.44915876199362265,0.32500000000000007,0.3500000000000001,0.32500000000000007,0.125,0.36842105263157887,42,15,34,0,89,0.0100338938422847,0.32859255274368315,0.18836073368483314,1353.0
DLM2440,0.7130060974225687,0.9767441801860528,0.8100220196301019,0.8533333332767643,0.489403913766285,0.44308488957523173,0.625,0.8,0.0,0.10000000000000003,0.4736842105263158,16,22,85,0,139,0.5683163192839733,0.6266971367586903,0.6324575872191854,64.0
DLM2826,0.07545916626314808,0.0,0.0016300293143526085,0.0,0.22609619968423186,0.3460396039126507,0.7750000000000001,0.8500000000000001,0.4,0.8,0.6052631578947368,38,13,80,0,32,0.0013342448140752465,0.7526011560780649,0.14738340464258512,2503.0
DLP1445,0.00114387980562905,0.0,0.05281295251017286,0.0,0.854681404507101,0.8856435644831732,0.5750000000000001,0.32500000000000007,0.675,0.25,0.42105263157894735,40,19,11,0,244,0.034583625935608986,0.5583815028966288,0.20529877072000366,1025.0
DLR1423,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.2,0.8500000000000001,0.2,0.25,0.2894736842105263,9,19,84,0,194,0.028407978437623355,0.19421965318143605,0.07068936376312762,3516.0
DMA3455,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8093844820467129,0.8584158415246643,0.5,0.4,0.925,0.875,0.5789473684210525,42,15,62,0,96,0.0014331423221124542,0.48554913295359026,0.16445358816796452,1983.0
DMB1429,0.16053061262701934,0.9767441801860528,0.05281295251017286,0.0906666666140729,0.8941550886056397,0.8691831680486705,0.275,0.8,0.07500000000000001,0.07500000000000001,0.3421052631578947,9,19,84,0,194,0.030878237436817606,0.2789084553673863,0.12436141247547486,3036.0
DMB2533,0.00016604708686973613,0.0,0.002296214536631184,0.0,0.5369066165515745,0.6257425740754436,0.8,1.0,0.825,0.625,0.1842105263157895,40,19,36,0,43,0.0010203243900148056,0.7768786127257443,0.11733481748405286,3140.0
DMC1438,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.25,0.10000000000000003,0.925,0.875,0.6052631578947368,21,19,87,0,201,0.043229532379678304,0.2427745664767951,0.19343691154584247,1241.0
DMC1766,0.5819765133611043,0.0,0.8178507599352078,0.7866666665948089,0.6745154502020196,0.6049281617105495,0.9500000000000002,0.675,0.125,0.2,0.5263157894736842,16,22,67,0,94,0.6120629442301712,0.9225433526118214,0.6799699253852559,39.0
DMD0486,0.0021217124823415257,0.0,0.0023647588303555207,0.0,0.4125677023742725,0.5138613861921086,0.275,0.2,0.050000000000000044,0.125,0.26315789473684215,36,17,7,0,225,0.0012166947150925227,0.2670520231244746,0.1612105889916298,2089.0
DMG1298,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6836259211973513,0.7539603960368543,0.0,0.275,0.125,0.675,0.21052631578947367,21,19,87,0,44,0.0012351294995971269,0.0,0.10982876994746271,3222.0
DMH0011,0.0073131152931144305,0.0,0.0035904465301130105,0.0,0.14590377113987732,0.3067385843015132,0.8,0.3500000000000001,0.675,0.3500000000000001,0.5789473684210525,44,0,0,0,138,0.0028549554695528217,0.7768786127257443,0.21659736192926762,850.0
DMH1232,0.09794931875256502,0.9767441801860528,0.05281295251017286,0.02133333337491912,0.8956658200231533,0.8946804680766064,0.8,0.875,0.9750000000000001,0.625,0.3421052631578947,35,17,59,0,125,0.030878237436817606,0.8005914774543421,0.17504333838343472,1670.0
DMJ1815,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.75,0.025000000000000022,0.9500000000000002,0.8,0.7368421052631579,34,17,89,0,25,0.04940517987766394,0.7283236994303853,0.27875441098847814,186.0
DMR0336,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.22500000000000003,0.375,0.875,0.55,0.42105263157894735,38,13,8,0,24,0.0011802348410077698,0.2184971098291156,0.1280952032030724,2960.0
DMR2518,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6591894232342829,0.7143564354158367,0.5750000000000001,0.8,0.9500000000000002,0.17500000000000004,0.3421052631578947,6,19,36,0,43,0.0015439118479411245,0.5583815028966288,0.11489775185162582,3166.0
DMS3400,0.08034832985694457,0.0,0.05281295251017286,0.0,0.9401358656889546,0.9415841581723655,0.30000000000000004,0.7750000000000001,0.7750000000000001,0.5750000000000001,0.26315789473684215,42,15,62,0,116,0.027172848938026226,0.2913294797721542,0.10813947935951325,3246.0
DMW2128,0.09403798787752782,0.9767441801860528,0.0016677771608319487,0.013333333359324448,0.49242522759708596,0.5587489589315718,0.8,0.7250000000000001,0.3500000000000001,0.75,0.631578947368421,13,19,23,0,133,0.0014041471915235808,0.8005914774543421,0.17747552686422563,1612.0
DNB1999,0.11555030764818547,0.0,0.0019274792561083537,0.04799999997890135,0.41768886388725096,0.5003217821267104,0.07500000000000001,0.7750000000000001,0.875,0.17500000000000004,0.26315789473684215,9,19,23,0,185,0.0009917097966483492,0.07283236994303852,0.06748761340993048,3532.0
DNB2574,0.035259376812264126,0.0,0.14873115923557054,0.0,0.5782652796177138,0.6431049504504779,0.7750000000000001,0.8,0.0,0.7750000000000001,0.7105263157894736,34,17,12,0,30,0.13565587785608968,0.7526011560780649,0.2124930453136599,912.0
DND3309,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7199826612092317,0.7950495049349966,0.25,0.5,0.17500000000000004,0.65,0.4473684210526315,38,13,88,0,198,0.0034113100237446784,0.2427745664767951,0.11352747995403795,3177.0
DNH0308,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8079207920232134,0.45000000000000007,0.07500000000000001,0.07500000000000001,0.9000000000000001,0.39473684210526316,28,13,28,0,17,0.0,0.43699421965823126,0.20518313589498338,1026.0
DNM0275,0.08868116519210256,0.9130434526956535,0.002456376046726356,0.04486956523505993,0.3230866437520012,0.4524193547894363,0.825,0.8,0.375,0.8,0.5789473684210525,13,19,65,0,114,0.001953195643487299,0.8238502136627035,0.17237139649210595,1742.0
DNM2823,0.07937049713818523,0.0,0.002247359439692786,0.0,0.5100619471787422,0.5797029704152681,0.7250000000000001,0.825,0.7000000000000001,0.30000000000000004,0.5263157894736842,28,13,82,0,128,0.0016818784460662835,0.7040462427827058,0.14466072653727008,2557.0
DNM3903,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.7250000000000001,0.25,0.22500000000000003,0.55,0.39473684210526316,26,11,75,0,81,0.03334849643601186,0.7040462427827058,0.2381514558029958,524.0
DNN0488,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8980198021456819,0.2,0.9000000000000001,0.825,0.9500000000000002,0.5263157894736842,34,17,29,0,235,0.039524143933997495,0.19421965318143605,0.06541259686240244,3539.0
DNS1758,0.8167960558673009,0.0,0.782216527156747,0.9688163265002467,0.44496083567688327,0.40228960394736607,0.9000000000000001,0.675,0.625,0.125,0.4736842105263158,16,22,67,0,94,0.5488078175383068,0.8739884393164623,0.7045650022244372,23.0
DNS1768,0.7139839303936089,0.0,0.778156235529675,0.8453333332611697,0.5373067048753951,0.4799400362400042,0.7250000000000001,0.9500000000000002,0.525,0.8,0.4736842105263158,16,22,67,0,94,0.5459590930537465,0.7040462427827058,0.6084687367957322,72.0
DNV1964,0.040257188471907124,0.0,0.054133275528092245,0.04799999997890135,0.9178782326349864,0.9482308063897266,0.9000000000000001,0.15000000000000002,0.125,0.825,0.39473684210526316,9,19,19,0,121,0.034182208824340164,0.8739884393164623,0.28980660481303666,150.0
DOB2696,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8079207920232134,0.7750000000000001,0.825,0.8500000000000001,0.25,0.23684210526315785,23,19,25,0,216,0.0,0.7526011560780649,0.1400241763579584,2699.0
DOC1734,0.00114387980562905,0.0,0.002400587718209242,0.0,0.4470091027283685,0.539108910942834,0.6000000000000001,0.75,0.30000000000000004,0.5,0.13157894736842102,39,13,66,0,204,0.0009544182641733895,0.5826589595443082,0.12586145648487757,3007.0
DOS1990,0.14488528916891746,0.9767441801860528,0.001620030290886808,0.06933333335382043,0.39994069984394964,0.4564126179782684,0.675,0.050000000000000044,0.4,0.875,0.5,9,19,23,0,185,0.0011745096279579246,0.6763812341349872,0.27326322132928105,202.0
DOW1266,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6907780669129844,0.7608910890066709,0.875,0.8,0.32500000000000007,0.10000000000000003,0.4473684210526315,23,19,76,0,4,0.0017909377584826637,0.849710982668783,0.15864657899955728,2184.0
DPC3722,0.08230399529446314,0.0,0.0019089028282295783,0.0,0.2257565107797907,0.3693069306575728,0.7250000000000001,0.8500000000000001,0.17500000000000004,0.07500000000000001,0.21052631578947367,31,12,72,0,182,0.0008928647087421292,0.7040462427827058,0.14110833436038114,2654.0
DPF3215,0.08034832985694457,0.0,0.0015718133328523143,0.0,0.1996542951791085,0.29108910887289485,0.65,0.65,0.4,0.050000000000000044,0.4473684210526315,23,19,38,0,210,0.0010660343724619803,0.6312138728396672,0.15984049061219724,2128.0
DQS0752,0.0021217124823415257,0.0,0.0023647588303555207,0.0,0.43617672685712344,0.5539603962388344,0.8500000000000001,0.525,0.65,0.675,0.5526315789473684,9,17,44,0,87,0.0018250420726387837,0.8254335260211034,0.19633948389763337,1191.0
DRB0202,0.08726695755148822,0.0,0.003758617705382809,0.0,0.33133630565983113,0.3992631820951006,0.8,0.2,0.5750000000000001,0.625,0.4473684210526315,43,19,73,0,58,0.0025491666452847946,0.7768786127257443,0.25107132329698756,368.0
DRB0756,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8558734285903957,0.8905940592452063,0.8,0.65,0.32500000000000007,0.10000000000000003,0.3157894736842105,5,17,57,0,110,0.02964310793722048,0.7768786127257443,0.1883352335946933,1354.0
DRB1780,0.00114387980562905,0.0,0.0028394070012708115,0.0,0.3254226267784707,0.4905940593966915,0.675,1.0,0.7750000000000001,0.25,0.5263157894736842,32,11,45,0,1,0.002124954000073683,0.6554913294873468,0.09963012394427881,3326.0
DRC2296,0.14472972485555025,0.9545454583636399,0.08363819094742464,0.0,0.6622582519048136,0.6545994597170081,0.9750000000000001,0.625,0.30000000000000004,0.30000000000000004,0.4736842105263158,42,15,47,0,74,0.058681058018967974,0.9738570677106806,0.25668377822558436,323.0
DRD0097,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.75,0.30000000000000004,0.5750000000000001,0.8,0.4736842105263158,4,19,73,0,220,0.037053884934803244,0.7283236994303853,0.235034151999906,576.0
DRF1498,0.11265370884454534,0.0,0.004024421861992988,0.05192452833603582,0.3535014208285534,0.41514386334746534,0.4,0.17500000000000004,0.9000000000000001,0.17500000000000004,0.5,38,13,49,0,56,0.0029176763952769966,0.38843930636287216,0.20569604585926982,1016.0
DRF3306,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7283268316160919,0.7999999996970297,0.0,0.22500000000000003,0.75,0.25,0.5789473684210525,38,13,88,0,198,0.003999466920727515,0.0,0.11847892636191523,3121.0
DRF3992,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.3500000000000001,0.675,0.5,0.7000000000000001,0.26315789473684215,28,13,21,0,99,0.0009273273599030852,0.33988439306751317,0.10125271419261109,3309.0
DRH3557,0.14925294197096628,0.0,0.15696654390562234,0.05605925926915968,0.23138924058148572,0.27824513485992364,0.9750000000000001,0.7000000000000001,0.7000000000000001,0.32500000000000007,0.1842105263157895,40,19,41,0,79,0.06974815832584834,0.946820809259501,0.2682082562530613,239.0
DRJ0794,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.7750000000000001,0.625,0.2,1.0,0.6842105263157895,9,19,43,0,104,0.046934920878469684,0.7526011560780649,0.19190197768579123,1282.0
DRM2927,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6883940181384626,0.7599009901552544,0.7000000000000001,0.275,0.7250000000000001,0.10000000000000003,0.15789473684210525,42,15,55,0,162,0.0011116165708816416,0.6797687861350263,0.21176938528197356,927.0
DRN0782,0.005055210638619412,0.0,0.06790236686423455,0.0,0.8739027958898903,0.9438690021029001,0.17500000000000004,0.30000000000000004,0.5750000000000001,0.3500000000000001,0.5526315789473684,23,19,32,0,222,0.05240478006820958,0.16994219653375656,0.15870615880555694,2181.0
DRS0032,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49009900986999316,0.875,0.275,0.4750000000000001,0.45000000000000007,0.4736842105263158,25,21,3,0,108,0.0019709513031540733,0.849710982668783,0.23762139421626868,542.0
DRW1207,0.07741483170066665,0.0,0.002400587718209242,0.0,0.6258326106608094,0.6797029700618027,0.75,0.675,0.22500000000000003,0.22500000000000003,0.5526315789473684,26,11,31,0,98,0.0018526942493956903,0.7283236994303853,0.17058146544908923,1794.0
DSA3620,0.14292962373139884,0.9767441801860528,0.001264979796965139,0.07733333336941513,0.3539969885802079,0.39239664419656656,0.6000000000000001,0.625,0.925,0.625,0.631578947368421,38,13,14,0,179,0.0010650218194758834,0.6018550879491544,0.17623028940216096,1642.0
DSB0245,0.03145669400307352,0.0,0.0019031686619222544,0.03733333329144177,0.298299023621812,0.4311500380275441,0.65,0.30000000000000004,0.125,0.7000000000000001,0.5,1,19,0,0,111,0.001379784311597933,0.6312138728396672,0.20888566738335546,969.0
DSB0307,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8079207920232134,0.3500000000000001,0.375,0.75,0.75,0.42105263157894735,28,13,28,0,17,0.0,0.33988439306751317,0.14561666190637565,2536.0
DSB2463,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8689856959383672,0.8999999998485149,0.9500000000000002,0.4750000000000001,0.6000000000000001,0.825,0.42105263157894735,34,17,12,0,229,0.034583625935608986,0.9225433526118214,0.23742304817728255,546.0
DSB2734,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49108910887289486,0.65,0.125,0.2,0.17500000000000004,0.4473684210526315,9,19,36,0,5,0.001905252945856146,0.6312138728396672,0.22733368807044174,687.0
DSC2208,0.0021217124823415257,0.0,0.0026188244104735983,0.0,0.16231204316001827,0.36584158412216944,0.825,0.8500000000000001,0.30000000000000004,0.0,0.5263157894736842,38,13,64,0,141,0.00195987488167689,0.8011560693734239,0.14403834835731857,2595.0
DSD1293,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6997182487535595,0.7648514849172875,0.875,0.4,0.9000000000000001,0.32500000000000007,0.4473684210526315,9,19,84,0,151,0.0017909377584826637,0.849710982668783,0.21864657899955728,824.0
DSF2557,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.8500000000000001,0.8,0.7250000000000001,0.75,0.4736842105263158,22,11,52,0,148,0.037053884934803244,0.8254335260211034,0.17460062598851372,1682.0
DSJ1384,0.08328182801322243,0.0,0.001637612039619996,0.0,0.35822252052356307,0.4168316831503186,0.4,0.45000000000000007,0.7750000000000001,0.7250000000000001,0.7368421052631579,9,17,68,0,131,0.0015319435406891955,0.38843930636287216,0.15397396187445703,2332.0
DSM1286,0.14879662000190785,0.9767441801860528,0.001200293859104621,0.09333333328593775,0.7244527527374517,0.7102478860200818,0.10000000000000003,0.07500000000000001,0.6000000000000001,0.050000000000000044,0.1842105263157895,9,19,84,0,151,0.0005333513579272149,0.10501411491450888,0.1865616873024179,1390.0
DSM2400,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6895860422217572,0.7599009901552544,0.925,0.32500000000000007,0.025000000000000022,0.7250000000000001,0.4736842105263158,39,13,82,0,204,0.0018526942493956903,0.8982658959641419,0.2371921672920437,553.0
DSM3954,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6913740789546317,0.7599009901552544,0.32500000000000007,0.22500000000000003,0.32500000000000007,0.675,0.36842105263157887,28,13,21,0,122,0.0016056683388541513,0.3156069364198336,0.16474391817828912,1977.0
DSN3186,0.07643699898190737,0.0,0.0016250150413995113,0.0,0.33657038453302424,0.41584158414741695,0.875,0.7000000000000001,0.875,0.825,0.5263157894736842,26,11,60,0,82,0.0012161274942222619,0.849710982668783,0.18457167650679787,1439.0
DSR3787,0.035259376812264126,0.0,0.31264709030767585,0.0,0.8710455137050676,0.8664950494448964,0.75,0.5750000000000001,0.7250000000000001,0.17500000000000004,0.39473684210526316,31,12,72,0,147,0.19741956987175097,0.7283236994303853,0.29593314798766657,140.0
DTA2223,0.09403798787752782,0.9767441801860528,0.0012881208483202394,0.0,0.7103557698952743,0.7133663365644202,0.75,0.375,0.22500000000000003,0.7250000000000001,0.5526315789473684,28,13,66,0,70,0.0009941286112639181,0.7509073800780453,0.22101266112766882,787.0
DTC2566,0.05590251193000906,0.0,0.05281295251017286,0.07466666669755022,0.8604581372577641,0.8716222390088976,0.75,0.8500000000000001,0.7250000000000001,0.125,0.4736842105263158,22,11,52,0,148,0.037053884934803244,0.7283236994303853,0.168214613488318,1878.0
DTG1294,0.18773214093554075,0.9545454583636399,0.16506492628458966,0.02084848486827702,0.6289438675400552,0.614169416749513,0.8,0.675,0.875,0.5,0.36842105263157887,21,19,87,0,44,0.10036913895089576,0.800052548506359,0.2603426112644392,294.0
